origin,tp_year,tp_10,year,month,day,date,decimalLat,decimalLon,GPS,taxa,UTM_ZONE_C,site_10,count
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_fusca,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_fusca,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_fusca,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_fusca,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_fusca,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_fusca,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_fusca,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_fusca,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_fusca,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_fusca,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_polyctena,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_polyctena,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_polyctena,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_polyctena,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_polyctena,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_polyctena,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_polyctena,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_polyctena,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_polyctena,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_polyctena,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_polyctena,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_polyctena,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_polyctena,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_polyctena,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_polyctena,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_polyctena,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_sanguinea,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_sanguinea,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_sanguinea,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_sanguinea,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_sanguinea,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_sanguinea,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,1,01/07/1979,57.316832,11.083799,"57.316832, 11.083799",Formica_sanguinea,PJ25,28,1
NHM Denmark,1970-1979,8,1979,7,4,04/07/1979,54.662713,11.356649,"54.662713, 11.356649",Lasius_niger,PF55,629,1
NHM Denmark,1970-1979,8,1979,7,4,04/07/1979,54.662713,11.356649,"54.662713, 11.356649",Lasius_niger,PF55,629,1
NHM Denmark,1970-1979,8,1979,7,5,05/07/1979,54.722821,11.798109,"54.722821, 11.798109",Formica_fusca,PF86,627,1
NHM Denmark,1970-1979,8,1979,7,5,05/07/1979,54.722821,11.798109,"54.722821, 11.798109",Lasius_niger,PF86,627,1
NHM Denmark,1970-1979,8,1979,7,5,05/07/1979,54.722821,11.798109,"54.722821, 11.798109",Lasius_niger,PF86,627,1
NHM Denmark,1970-1979,8,1979,7,5,05/07/1979,54.722821,11.798109,"54.722821, 11.798109",Lasius_niger,PF86,627,1
NHM Denmark,1970-1979,8,1979,7,5,05/07/1979,54.722821,11.798109,"54.722821, 11.798109",Lasius_niger,PF86,627,1
NHM Denmark,1970-1979,8,1979,7,5,05/07/1979,54.722821,11.798109,"54.722821, 11.798109",Lasius_niger,PF86,627,1
NHM Denmark,1970-1979,8,1979,7,5,05/07/1979,54.722821,11.798109,"54.722821, 11.798109",Lasius_niger,PF86,627,1
NHM Denmark,1970-1979,8,1979,7,5,05/07/1979,54.659614,11.712576,"54.659614, 11.712576",Lasius_niger,PF76,626,1
NHM Denmark,1970-1979,8,1979,7,5,05/07/1979,54.722821,11.798109,"54.722821, 11.798109",Myrmica_rubra,PF86,627,1
NHM Denmark,1970-1979,8,1979,7,5,05/07/1979,54.722821,11.798109,"54.722821, 11.798109",Myrmica_rubra,PF86,627,1
NHM Denmark,1970-1979,8,1979,7,10,10/07/1979,55.812838,11.390453,"55.812838, 11.390453",Formica_rufa,PG48,320,1
NHM Denmark,1970-1979,8,1979,7,10,10/07/1979,55.812838,11.390453,"55.812838, 11.390453",Formica_rufa,PG48,320,1
NHM Denmark,1970-1979,8,1979,7,10,10/07/1979,55.812838,11.390453,"55.812838, 11.390453",Formica_rufa,PG48,320,1
NHM Denmark,1970-1979,8,1979,7,12,12/07/1979,55.73809,11.284658,"55.73809, 11.284658",Formica_rufibarbis,PG47,347,1
NHM Denmark,1970-1979,8,1979,7,12,12/07/1979,55.73809,11.284658,"55.73809, 11.284658",Formica_rufibarbis,PG47,347,1
NHM Denmark,1970-1979,8,1979,7,12,12/07/1979,55.73809,11.284658,"55.73809, 11.284658",Formica_rufibarbis,PG47,347,1
NHM Denmark,1970-1979,8,1979,7,12,12/07/1979,55.73809,11.284658,"55.73809, 11.284658",Formica_rufibarbis,PG47,347,1
NHM Denmark,1970-1979,8,1979,7,12,12/07/1979,55.73809,11.284658,"55.73809, 11.284658",Formica_rufibarbis,PG47,347,1
NHM Denmark,1970-1979,8,1979,7,12,12/07/1979,55.812838,11.390453,"55.812838, 11.390453",Formica_sanguinea,PG48,320,1
NHM Denmark,1970-1979,8,1979,7,12,12/07/1979,55.812838,11.390453,"55.812838, 11.390453",Formica_sanguinea,PG48,320,1
NHM Denmark,1970-1979,8,1979,8,1,01/08/1979,55.844281,12.42213,"55.844281, 12.42213",Lasius_niger,UB39,300,1
NHM Denmark,1970-1979,8,1979,8,9,09/08/1979,55.844281,12.42213,"55.844281, 12.42213",Lasius_niger,UB39,300,1
C. Skøtt,1970-1979,8,1979,8,16,16/08/1979,56.385822,10.478318,"56.385822, 10.478318",Lasius_niger,NH95,168,1
NHM Denmark,1970-1979,8,1979,8,16,16/08/1979,55.777602,12.47277,"55.777602, 12.47277",Formica_picea,UB48,328,1
NHM Denmark,1970-1979,8,1979,8,16,16/08/1979,55.777602,12.47277,"55.777602, 12.47277",Formica_picea,UB48,328,1
NHM Denmark,1970-1979,8,1979,8,16,16/08/1979,55.777602,12.47277,"55.777602, 12.47277",Formica_picea,UB48,328,1
NHM Denmark,1970-1979,8,1979,8,16,16/08/1979,55.777602,12.47277,"55.777602, 12.47277",Formica_picea,UB48,328,1
C. Skøtt,1970-1979,8,1979,8,30,30/08/1979,55.367124,9.830964,"55.367124, 9.830964",Lasius_umbratus,NG53,449,1
NHM Denmark,1980-1989,9,1980,5,29,29/05/1980,55.998779,12.311957,"55.998779, 12.311957",Formica_sanguinea,UC30,274,1
NHM Denmark,1980-1989,9,1980,5,29,29/05/1980,55.998779,12.311957,"55.998779, 12.311957",Formica_sanguinea,UC30,274,1
NHM Denmark,1980-1989,9,1980,5,29,29/05/1980,55.998779,12.311957,"55.998779, 12.311957",Formica_sanguinea,UC30,274,1
NHM Denmark,1980-1989,9,1980,5,29,29/05/1980,55.998779,12.311957,"55.998779, 12.311957",Formica_sanguinea,UC30,274,1
NHM Denmark,1980-1989,9,1980,5,29,29/05/1980,55.998779,12.311957,"55.998779, 12.311957",Myrmica_ruginodis,UC30,274,1
NHM Denmark,1980-1989,9,1980,5,29,29/05/1980,55.998779,12.311957,"55.998779, 12.311957",Myrmica_ruginodis,UC30,274,1
NHM Denmark,1980-1989,9,1980,5,29,29/05/1980,55.998779,12.311957,"55.998779, 12.311957",Myrmica_ruginodis,UC30,274,1
NHM Denmark,1980-1989,9,1980,6,4,04/06/1980,56.033807,12.054928,"56.033807, 12.054928",Formica_pratensis,UC11,245,1
NHM Denmark,1980-1989,9,1980,6,4,04/06/1980,56.033807,12.054928,"56.033807, 12.054928",Formica_pratensis,UC11,245,1
NHM Denmark,1980-1989,9,1980,6,4,04/06/1980,56.033807,12.054928,"56.033807, 12.054928",Formica_pratensis,UC11,245,1
NHM Denmark,1980-1989,9,1980,6,4,04/06/1980,56.033807,12.054928,"56.033807, 12.054928",Formica_pratensis,UC11,245,1
NHM Denmark,1980-1989,9,1980,6,4,04/06/1980,56.033807,12.054928,"56.033807, 12.054928",Formica_pratensis,UC11,245,1
NHM Denmark,1980-1989,9,1980,6,4,04/06/1980,56.033807,12.054928,"56.033807, 12.054928",Formica_pratensis,UC11,245,1
NHM Denmark,1980-1989,9,1980,6,4,04/06/1980,56.033807,12.054928,"56.033807, 12.054928",Myrmica_ruginodis,UC11,245,1
NHM Denmark,1980-1989,9,1980,6,4,04/06/1980,56.053523,12.549744,"56.053523, 12.549744",Tetramorium_caespitum,UC41,248,1
NHM Denmark,1980-1989,9,1980,6,4,04/06/1980,56.053523,12.549744,"56.053523, 12.549744",Tetramorium_caespitum,UC41,248,1
NHM Denmark,1980-1989,9,1980,6,22,22/06/1980,55.794072,12.458385,"55.794072, 12.458385",Lasius_flavus,UB48,328,1
NHM Denmark,1980-1989,9,1980,6,22,22/06/1980,55.794072,12.458385,"55.794072, 12.458385",Lasius_flavus,UB48,328,1
NHM Denmark,1980-1989,9,1980,6,22,22/06/1980,55.794072,12.458385,"55.794072, 12.458385",Lasius_flavus,UB48,328,1
NHM Denmark,1980-1989,9,1980,6,22,22/06/1980,55.794072,12.458385,"55.794072, 12.458385",Lasius_flavus,UB48,328,1
NHM Denmark,1980-1989,9,1980,6,22,22/06/1980,55.794072,12.458385,"55.794072, 12.458385",Lasius_flavus,UB48,328,1
NHM Denmark,1980-1989,9,1980,7,17,17/07/1980,56.1693,10.721158,"56.1693, 10.721158",Formica_pratensis,PH02,225,1
NHM Denmark,1980-1989,9,1980,7,17,17/07/1980,56.1693,10.721158,"56.1693, 10.721158",Formica_pratensis,PH02,225,1
NHM Denmark,1980-1989,9,1980,7,17,17/07/1980,56.1693,10.721158,"56.1693, 10.721158",Formica_pratensis,PH02,225,1
NHM Denmark,1980-1989,9,1980,7,17,17/07/1980,56.1693,10.721158,"56.1693, 10.721158",Formica_pratensis,PH02,225,1
NHM Denmark,1980-1989,9,1980,7,17,17/07/1980,56.1693,10.721158,"56.1693, 10.721158",Formica_pratensis,PH02,225,1
NHM Denmark,1980-1989,9,1980,7,17,17/07/1980,56.1693,10.721158,"56.1693, 10.721158",Myrmica_scabrinodis,PH02,225,1
NHM Denmark,1980-1989,9,1980,7,17,17/07/1980,56.1693,10.721158,"56.1693, 10.721158",Myrmica_scabrinodis,PH02,225,1
NHM Denmark,1980-1989,9,1980,7,17,17/07/1980,56.1693,10.721158,"56.1693, 10.721158",Tetramorium_caespitum,PH02,225,1
NHM Denmark,1980-1989,9,1980,7,17,17/07/1980,56.1693,10.721158,"56.1693, 10.721158",Tetramorium_caespitum,PH02,225,1
NHM Denmark,1980-1989,9,1980,7,17,17/07/1980,56.1693,10.721158,"56.1693, 10.721158",Tetramorium_caespitum,PH02,225,1
NHM Denmark,1980-1989,9,1980,7,19,19/07/1980,57.081511,9.91119,"57.081511, 9.91119",Tetramorium_caespitum,NJ52,60,1
NHM Denmark,1980-1989,9,1980,7,19,19/07/1980,57.081511,9.91119,"57.081511, 9.91119",Tetramorium_caespitum,NJ52,60,1
NHM Denmark,1980-1989,9,1980,7,19,19/07/1980,57.081511,9.91119,"57.081511, 9.91119",Tetramorium_caespitum,NJ52,60,1
NHM Denmark,1980-1989,9,1980,7,19,19/07/1980,57.081511,9.91119,"57.081511, 9.91119",Tetramorium_caespitum,NJ52,60,1
NHM Denmark,1980-1989,9,1980,7,19,19/07/1980,57.081511,9.91119,"57.081511, 9.91119",Tetramorium_caespitum,NJ52,60,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Formica_polyctena,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Formica_polyctena,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Formica_polyctena,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Formica_polyctena,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Formica_pressilabris,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Formica_pressilabris,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Formica_pressilabris,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Formica_pressilabris,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Formica_pressilabris,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Formica_pressilabris,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Formica_pressilabris,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Formica_pressilabris,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.048808,9.921779,"57.048808, 9.921779",Lasius_niger,NJ52,60,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.048808,9.921779,"57.048808, 9.921779",Lasius_niger,NJ52,60,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Lasius_niger,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Lasius_niger,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Lasius_niger,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Lasius_niger,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Lasius_niger,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Lasius_niger,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Lasius_niger,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Lasius_niger,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Myrmica_sabuleti,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,20,20/07/1980,57.132243,10.022347,"57.132243, 10.022347",Myrmica_sabuleti,NJ63,48,1
NHM Denmark,1980-1989,9,1980,7,21,21/07/1980,57.589988,10.426822,"57.589988, 10.426822",Lasius_meridionalis,NJ88,7,1
NHM Denmark,1980-1989,9,1980,7,22,22/07/1980,57.741658,10.603317,"57.741658, 10.603317",Formica_fusca,NK90,1,1
NHM Denmark,1980-1989,9,1980,7,22,22/07/1980,57.741658,10.603317,"57.741658, 10.603317",Formica_polyctena,NK90,1,1
NHM Denmark,1980-1989,9,1980,7,22,22/07/1980,57.713614,10.550527,"57.713614, 10.550527",Formica_sanguinea,NJ99,3,1
NHM Denmark,1980-1989,9,1980,7,22,22/07/1980,57.713614,10.550527,"57.713614, 10.550527",Formica_sanguinea,NJ99,3,1
NHM Denmark,1980-1989,9,1980,7,22,22/07/1980,57.713614,10.550527,"57.713614, 10.550527",Formica_sanguinea,NJ99,3,1
NHM Denmark,1980-1989,9,1980,7,22,22/07/1980,57.713614,10.550527,"57.713614, 10.550527",Formica_sanguinea,NJ99,3,1
NHM Denmark,1980-1989,9,1980,7,22,22/07/1980,57.713614,10.550527,"57.713614, 10.550527",Myrmica_rubra,NJ99,3,1
NHM Denmark,1980-1989,9,1980,7,23,23/07/1980,57.605631,10.235148,"57.605631, 10.235148",Formica_fusca,NJ78,6,1
NHM Denmark,1980-1989,9,1980,7,23,23/07/1980,57.605631,10.235148,"57.605631, 10.235148",Formica_fusca,NJ78,6,1
NHM Denmark,1980-1989,9,1980,7,23,23/07/1980,57.663065,10.394442,"57.663065, 10.394442",Formica_polyctena,NJ89,2,1
NHM Denmark,1980-1989,9,1980,7,23,23/07/1980,57.605631,10.235148,"57.605631, 10.235148",Formica_polyctena,NJ78,6,1
NHM Denmark,1980-1989,9,1980,7,23,23/07/1980,57.605631,10.235148,"57.605631, 10.235148",Formica_polyctena,NJ78,6,1
NHM Denmark,1980-1989,9,1980,7,23,23/07/1980,57.605631,10.235148,"57.605631, 10.235148",Formica_polyctena,NJ78,6,1
NHM Denmark,1980-1989,9,1980,7,23,23/07/1980,57.605631,10.235148,"57.605631, 10.235148",Formica_polyctena,NJ78,6,1
NHM Denmark,1980-1989,9,1980,7,23,23/07/1980,57.605631,10.235148,"57.605631, 10.235148",Formica_polyctena,NJ78,6,1
NHM Denmark,1980-1989,9,1980,7,23,23/07/1980,57.605631,10.235148,"57.605631, 10.235148",Formica_pratensis,NJ78,6,1
NHM Denmark,1980-1989,9,1980,7,23,23/07/1980,57.605631,10.235148,"57.605631, 10.235148",Formica_pratensis,NJ78,6,1
NHM Denmark,1980-1989,9,1980,7,23,23/07/1980,57.605631,10.235148,"57.605631, 10.235148",Formica_pratensis,NJ78,6,1
NHM Denmark,1980-1989,9,1980,7,23,23/07/1980,57.605631,10.235148,"57.605631, 10.235148",Formica_rufa,NJ78,6,1
NHM Denmark,1980-1989,9,1980,7,23,23/07/1980,57.605631,10.235148,"57.605631, 10.235148",Myrmica_schencki,NJ78,6,1
NHM Denmark,1980-1989,9,1980,7,23,23/07/1980,57.605631,10.235148,"57.605631, 10.235148",Tetramorium_caespitum,NJ78,6,1
NHM Denmark,1980-1989,9,1980,7,23,23/07/1980,57.605631,10.235148,"57.605631, 10.235148",Tetramorium_caespitum,NJ78,6,1
NHM Denmark,1980-1989,9,1980,7,28,28/07/1980,56.088227,12.142635,"56.088227, 12.142635",Formica_rufibarbis,UC21,246,1
NHM Denmark,1980-1989,9,1980,7,28,28/07/1980,56.088227,12.142635,"56.088227, 12.142635",Formica_rufibarbis,UC21,246,1
NHM Denmark,1980-1989,9,1980,7,28,28/07/1980,56.088227,12.142635,"56.088227, 12.142635",Lasius_niger,UC21,246,1
NHM Denmark,1980-1989,9,1980,7,30,30/07/1980,56.033807,12.054928,"56.033807, 12.054928",Formica_pressilabris,UC11,245,1
NHM Denmark,1980-1989,9,1980,7,30,30/07/1980,56.033807,12.054928,"56.033807, 12.054928",Formica_pressilabris,UC11,245,1
NHM Denmark,1980-1989,9,1980,7,30,30/07/1980,56.033807,12.054928,"56.033807, 12.054928",Formica_pressilabris,UC11,245,1
NHM Denmark,1980-1989,9,1980,7,30,30/07/1980,56.033807,12.054928,"56.033807, 12.054928",Formica_pressilabris,UC11,245,1
NHM Denmark,1980-1989,9,1980,7,30,30/07/1980,56.033807,12.054928,"56.033807, 12.054928",Formica_pressilabris,UC11,245,1
NHM Denmark,1980-1989,9,1980,7,30,30/07/1980,56.033807,12.054928,"56.033807, 12.054928",Formica_pressilabris,UC11,245,1
NHM Denmark,1980-1989,9,1980,7,30,30/07/1980,56.033807,12.054928,"56.033807, 12.054928",Formica_pressilabris,UC11,245,1
NHM Denmark,1980-1989,9,1980,7,31,31/07/1980,56.111257,12.236894,"56.111257, 12.236894",Lasius_fuliginosus,UC22,227,1
NHM Denmark,1980-1989,9,1980,7,31,31/07/1980,56.111257,12.236894,"56.111257, 12.236894",Lasius_fuliginosus,UC22,227,1
NHM Denmark,1980-1989,9,1980,8,9,09/08/1980,56.088227,12.142635,"56.088227, 12.142635",Formica_pressilabris,UC21,246,1
NHM Denmark,1980-1989,9,1980,8,9,09/08/1980,56.088227,12.142635,"56.088227, 12.142635",Formica_pressilabris,UC21,246,1
NHM Denmark,1980-1989,9,1980,8,9,09/08/1980,56.088227,12.142635,"56.088227, 12.142635",Formica_pressilabris,UC21,246,1
NHM Denmark,1980-1989,9,1980,8,9,09/08/1980,56.088227,12.142635,"56.088227, 12.142635",Formica_pressilabris,UC21,246,1
NHM Denmark,1980-1989,9,1980,8,9,09/08/1980,56.088227,12.142635,"56.088227, 12.142635",Formica_pressilabris,UC21,246,1
NHM Denmark,1980-1989,9,1980,8,9,09/08/1980,56.088227,12.142635,"56.088227, 12.142635",Formica_pressilabris,UC21,246,1
NHM Denmark,1980-1989,9,1980,8,9,09/08/1980,56.088227,12.142635,"56.088227, 12.142635",Formica_pressilabris,UC21,246,1
NHM Denmark,1980-1989,9,1980,8,9,09/08/1980,56.088227,12.142635,"56.088227, 12.142635",Formica_pressilabris,UC21,246,1
NHM Denmark,1980-1989,9,1980,8,9,09/08/1980,56.088227,12.142635,"56.088227, 12.142635",Formica_rufibarbis,UC21,246,1
NHM Denmark,1980-1989,9,1980,8,9,09/08/1980,56.088227,12.142635,"56.088227, 12.142635",Myrmica_rubra,UC21,246,1
NHM Denmark,1980-1989,9,1980,8,14,14/08/1980,55.60231,12.369824,"55.60231, 12.369824",Lasius_flavus,UB36,383,1
NHM Denmark,1980-1989,9,1980,8,14,14/08/1980,55.60231,12.369824,"55.60231, 12.369824",Lasius_flavus,UB36,383,1
NHM Denmark,1980-1989,9,1980,8,14,14/08/1980,55.60231,12.369824,"55.60231, 12.369824",Lasius_flavus,UB36,383,1
NHM Denmark,1980-1989,9,1980,8,16,16/08/1980,56.088227,12.142635,"56.088227, 12.142635",Lasius_flavus,UC21,246,1
NHM Denmark,1980-1989,9,1980,8,16,16/08/1980,56.088227,12.142635,"56.088227, 12.142635",Lasius_flavus,UC21,246,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Formica_fusca,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Formica_fusca,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Formica_pressilabris,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Formica_pressilabris,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Formica_pressilabris,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Formica_pressilabris,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Formica_pressilabris,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Formica_pressilabris,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Formica_pressilabris,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Formica_pressilabris,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Formica_pressilabris,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Formica_pressilabris,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Formica_pressilabris,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Formica_sanguinea,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Formica_sanguinea,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Formica_sanguinea,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Formica_sanguinea,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Formica_sanguinea,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Formica_sanguinea,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Lasius_niger,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Lasius_niger,MH94,177,1
NHM Denmark,1980-1989,9,1980,8,26,26/08/1980,56.304901,8.848964,"56.304901, 8.848964",Lasius_niger,MH94,177,1
